mt_id,x,y,density,mt,t_seconds,mt_length,deltaR_um
10_1000,471.75,338.542,1000,10,52,7.8978,0.961123197
10_1000,472.458,343.083,1000,10,54,7.8978,0.919172345
10_1000,473.667,346.667,1000,10,56,7.8978,0.75648495
10_1000,475.042,351.708,1000,10,58,7.8978,1.045032172
10_1000,476.875,356.125,1000,10,60,7.8978,0.956447134
10_1000,478.5,361.167,1000,10,62,7.8978,1.05947891
10_1000,480.583,365.125,1000,10,64,7.8978,0.894531229
10_1000,482.062,370.25,1000,10,66,7.8978,1.066828309
10_1000,483.5,374.125,1000,10,68,7.8978,0.826643067
10_1000,485.062,378,1000,10,70,7.8978,0.835594854
10_1000,486.917,381.75,1000,10,72,7.8978,0.836744286
10_1000,487.75,385.333,1000,10,74,7.8978,0.735711302
10_1000,487.5,388.333,1000,10,76,7.8978,0.602079729
10_1000,489.167,393.083,1000,10,78,7.8978,1.006804629
10_1000,490.75,398.167,1000,10,80,7.8978,1.06494967
10_1000,492.083,403.5,1000,10,82,7.8978,1.099413989
10_1000,493.667,409.167,1000,10,84,7.8978,1.1768423
10_1000,495.875,413.438,1000,10,86,7.8978,0.961596693
10_1000,496.875,417,1000,10,88,7.8978,0.739941727
10_1000,499.312,421,1000,10,90,7.8978,0.936781063
10_1000,500.625,424.438,1000,10,92,7.8978,0.736038396
10_1000,503.188,428.188,1000,10,94,7.8978,0.908437538
10_1000,506.312,433.125,1000,10,96,7.8978,1.168474989
10_1000,508.875,436.375,1000,10,98,7.8978,0.827803576
10_1000,512.125,440.125,1000,10,100,7.8978,0.992471662
10_1000,514.083,444.042,1000,10,102,7.8978,0.87582311
10_1000,516.5,447.875,1000,10,104,7.8978,0.906284238
10_1000,519.167,451.917,1000,10,106,7.8978,0.968517486
10_1000,521.125,455.25,1000,10,108,7.8978,0.773114558
10_1000,523.667,459.292,1000,10,110,7.8978,0.954977026
10_1000,525.125,464.542,1000,10,112,7.8978,1.089738758
10_1000,526.958,467.625,1000,10,114,7.8978,0.717350068
10_1000,529.792,473.958,1000,10,116,7.8978,1.387637489
10_1000,530.917,477.25,1000,10,118,7.8978,0.695784133
10_1000,531.667,480.292,1000,10,120,7.8978,0.626618353
10_1000,534.542,483.917,1000,10,122,7.8978,0.925337776
10_1000,535.958,489.083,1000,10,124,7.8978,1.071309703
10_1000,536.417,493,1000,10,126,7.8978,0.788760293
10_1000,538.125,496.625,1000,10,128,7.8978,0.801445918
10_1000,538.958,500.833,1000,10,130,7.8978,0.857931303
10_1000,541.5,506.333,1000,10,132,7.8978,1.211804671
10_1000,542.458,509.917,1000,10,134,7.8978,0.741965498
10_1000,544.75,514.833,1000,10,136,7.8978,1.084810029
10_1000,546.458,518.833,1000,10,138,7.8978,0.869879624
10_1000,547.833,522.792,1000,10,140,7.8978,0.838195824
10_1000,549.375,527.083,1000,10,142,7.8978,0.911930809
10_1000,551.417,531,1000,10,144,7.8978,0.883462574
10_1000,552.625,535.083,1000,10,146,7.8978,0.851590348
10_1000,554.208,539.792,1000,10,148,7.8978,0.993590861
10_1000,554.792,543.958,1000,10,150,7.8978,0.841346825
10_1000,555.583,547.958,1000,10,152,7.8978,0.815492023
10_1000,555.75,553.083,1000,10,154,7.8978,1.025544031
10_1000,556.125,557.75,1000,10,156,7.8978,0.93640833
10_1000,556.083,562,1000,10,158,7.8978,0.850041505
10_1000,556.417,566.208,1000,10,160,7.8978,0.844246883
10_1000,556.375,570.875,1000,10,162,7.8978,0.933437797
10_1000,556.625,575.094,1000,10,164,7.8978,0.845280096
10_1000,557.031,580,1000,10,166,7.8978,0.984554153
10_1000,557.5,583.844,1000,10,168,7.8978,0.774501052
10_1000,557.688,588.25,1000,10,170,7.8978,0.882001814
10_1000,558.594,593.062,1000,10,172,7.8978,0.979309553
10_1000,558.562,596.969,1000,10,174,7.8978,0.781426209
10_1000,558.094,599.844,1000,10,176,7.8978,0.582568417
10_1000,557.75,605,1000,10,178,7.8978,1.033492564
10_1000,557.344,609.281,1000,10,180,7.8978,0.86004179
10_1000,555.781,613.438,1000,10,182,7.8978,0.888225602
10_1000,554.375,617.938,1000,10,184,7.8978,0.94290691
10_1000,552.125,622.031,1000,10,186,7.8978,0.934133802
10_1000,551.438,626.219,1000,10,188,7.8978,0.848794746
10_1000,549.031,631.094,1000,10,190,7.8978,1.087368824
10_1000,547.969,634.938,1000,10,192,7.8978,0.797600903
10_1000,545.406,638.031,1000,10,194,7.8978,0.803383296
10_1000,543.438,643.062,1000,10,196,7.8978,1.080444075
10_1000,541.062,646.031,1000,10,198,7.8978,0.760534996
10_1000,540.469,651.719,1000,10,200,7.8978,1.143765588
11_1000,376.958,724.042,1000,11,2,30.8304,0
11_1000,380.958,721.042,1000,11,4,30.8304,1
11_1000,385.958,718.417,1000,11,6,30.8304,1.1294357
11_1000,390.042,717.25,1000,11,8,30.8304,0.849492672
11_1000,393.958,716,1000,11,10,30.8304,0.822132739
11_1000,398,713.125,1000,11,12,30.8304,0.992036068
11_1000,401.917,710.083,1000,11,14,30.8304,0.991900257
11_1000,406.042,707.083,1000,11,16,30.8304,1.020110288
11_1000,410.083,705.958,1000,11,18,30.8304,0.838935182
11_1000,415.083,703.958,1000,11,20,30.8304,1.077032961
11_1000,418.25,701.708,1000,11,22,30.8304,0.776978481
11_1000,421.375,697.208,1000,11,24,30.8304,1.09573035
11_1000,424.917,694.875,1000,11,26,30.8304,0.848260644
11_1000,428.208,691.833,1000,11,28,30.8304,0.89631345
11_1000,432.333,689,1000,11,30,30.8304,1.000829936
11_1000,436.125,686.042,1000,11,32,30.8304,0.961852962
11_1000,440.958,684,1000,11,34,30.8304,1.049336038
11_1000,444.958,680.917,1000,11,36,30.8304,1.010047306
11_1000,448,679.083,1000,11,38,30.8304,0.710417342
11_1000,453.083,677.167,1000,11,40,30.8304,1.086424319
11_1000,456.958,675.167,1000,11,42,30.8304,0.872138177
11_1000,460.958,671.875,1000,11,44,30.8304,1.036093895
11_1000,464.375,669.75,1000,11,46,30.8304,0.804773608
11_1000,467.917,666.917,1000,11,48,30.8304,0.907119683
11_1000,471.083,663.667,1000,11,50,30.8304,0.907437182
11_1000,475.083,658.792,1000,11,52,30.8304,1.261199826
11_1000,476.958,656.042,1000,11,54,30.8304,0.665676348
11_1000,480.042,653.042,1000,11,56,30.8304,0.860489535
11_1000,483.042,649.375,1000,11,58,30.8304,0.947562958
11_1000,486.125,645.083,1000,11,60,30.8304,1.056904026
11_1000,489.208,641.875,1000,11,62,30.8304,0.889857359
11_1000,492.208,637.833,1000,11,64,30.8304,1.006732616
11_1000,494.125,633.708,1000,11,66,30.8304,0.909736533
11_1000,497.083,630.125,1000,11,68,30.8304,0.9292503
11_1000,500.917,626.833,1000,11,70,30.8304,1.010679375
11_1000,503.167,622.583,1000,11,72,30.8304,0.961769203
11_1000,506.792,619.875,1000,11,74,30.8304,0.904961635
11_1000,509.542,616.958,1000,11,76,30.8304,0.801782739
11_1000,512.208,613.083,1000,11,78,30.8304,0.940705714
11_1000,517.5,609.542,1000,11,80,30.8304,1.273482548
11_1000,518.208,605.583,1000,11,82,30.8304,0.804361735
11_1000,519.958,601.375,1000,11,84,30.8304,0.911477131
11_1000,522.083,597.042,1000,11,86,30.8304,0.965204932
11_1000,524.25,592.542,1000,11,88,30.8304,0.998917194
11_1000,524.792,588.042,1000,11,90,30.8304,0.906504584
11_1000,525.5,583,1000,11,92,30.8304,1.018293239
11_1000,525.833,578.25,1000,11,94,30.8304,0.952331644
11_1000,526.917,571.875,1000,11,96,30.8304,1.293300909
11_1000,527.083,568.75,1000,11,98,30.8304,0.625881171
11_1000,527.958,564.167,1000,11,100,30.8304,0.933156236
11_1000,528.375,560,1000,11,102,30.8304,0.837562607
11_1000,529.125,556,1000,11,104,30.8304,0.81394103
11_1000,530.875,550.917,1000,11,106,30.8304,1.075163039
11_1000,533.125,547.167,1000,11,108,30.8304,0.874642784
11_1000,535.042,543.958,1000,11,110,30.8304,0.74759802
11_1000,538.167,539.792,1000,11,112,30.8304,1.041560003
11_1000,540.708,534.958,1000,11,114,30.8304,1.092231422
11_1000,542.542,531.917,1000,11,116,30.8304,0.71024607
11_1000,546.875,524.25,1000,11,118,30.8304,1.761337878
11_1000,547.833,522.417,1000,11,120,30.8304,0.413649755
11_1000,550.812,519.438,1000,11,122,30.8304,0.84258844
11_1000,553.562,515.438,1000,11,124,30.8304,0.970824392
11_1000,556.938,510.812,1000,11,126,30.8304,1.145377702
11_1000,560.312,506.25,1000,11,128,30.8304,1.134825449
11_1000,563.25,503.875,1000,11,130,30.8304,0.755578427
11_1000,568.5,501.125,1000,11,132,30.8304,1.185326959
11_1000,572.5,497.188,1000,11,134,30.8304,1.122496664
11_1000,577.875,496.812,1000,11,136,30.8304,1.077627041
11_1000,581.75,496,1000,11,138,30.8304,0.791832533
11_1000,587.062,495.25,1000,11,140,30.8304,1.072936979
11_1000,592.25,494.625,1000,11,142,30.8304,1.045102273
11_1000,596.938,493.812,1000,11,144,30.8304,0.951594725
11_1000,602.938,493.25,1000,11,146,30.8304,1.205252571
11_1000,606.75,492.5,1000,11,148,30.8304,0.777015933
11_1000,611.875,491.125,1000,11,150,30.8304,1.061249264
11_1000,617.25,489.938,1000,11,152,30.8304,1.10090134
11_1000,622,489.125,1000,11,154,30.8304,0.963814692
11_1000,626.688,488.312,1000,11,156,30.8304,0.951594725
11_1000,630.812,486.75,1000,11,158,30.8304,0.881980045
11_1000,633.938,484.062,1000,11,160,30.8304,0.824553697
11_1000,640.438,485.375,1000,11,162,30.8304,1.326257426
11_1000,645,484.25,1000,11,164,30.8304,0.939733345
11_1000,650,483.188,1000,11,166,30.8304,1.022308055
11_1000,654.562,481.438,1000,11,168,30.8304,0.977227589
11_1000,657.875,479.812,1000,11,170,30.8304,0.738101484
11_1000,662.125,477.438,1000,11,172,30.8304,0.973619556
11_1000,667.375,475.188,1000,11,174,30.8304,1.142365966
11_1000,671.625,474.125,1000,11,176,30.8304,0.876184204
11_1000,677.562,473.125,1000,11,178,30.8304,1.204125724
11_1000,681.958,471.833,1000,11,180,30.8304,0.916385945
11_1000,686,472.208,1000,11,182,30.8304,0.81187164
11_1000,691.458,471.333,1000,11,184,30.8304,1.105538584
11_1000,695.417,470.917,1000,11,186,30.8304,0.796159205
11_1000,701.167,471,1000,11,188,30.8304,1.150119802
11_1000,706.042,470.25,1000,11,190,30.8304,0.986470983
11_1000,710.833,469.25,1000,11,192,30.8304,0.978849958
11_1000,714.958,468.375,1000,11,194,30.8304,0.84335639
11_1000,719.917,467,1000,11,196,30.8304,1.029219238
11_1000,725.417,467,1000,11,198,30.8304,1.1
11_1000,730.75,467.417,1000,11,200,30.8304,1.069855654
12_1000,279.188,775.938,1000,12,2,16.3368,0
12_1000,275.562,772.188,1000,12,4,16.3368,1.043271317
12_1000,271.062,769.875,1000,12,6,16.3368,1.011928239
12_1000,266.688,768.375,1000,12,8,16.3368,0.924810813
12_1000,263.062,765.188,1000,12,10,16.3368,0.965501838
12_1000,258.875,762.5,1000,12,12,16.3368,0.995114325
12_1000,256.5,758.062,1000,12,14,16.3368,1.006706889
12_1000,255.5,755,1000,12,16,16.3368,0.644231139
12_1000,252.25,751.125,1000,12,18,16.3368,1.011496416
12_1000,248.125,748.5,1000,12,20,16.3368,0.977880361
12_1000,244.25,745.125,1000,12,22,16.3368,1.02774024
12_1000,240.125,741.312,1000,12,24,16.3368,1.123469519
12_1000,238,737.312,1000,12,26,16.3368,0.905883547
12_1000,236.062,733.125,1000,12,28,16.3368,0.922752686
12_1000,235.125,728.875,1000,12,30,16.3368,0.870412982
12_1000,232.875,724.188,1000,12,32,16.3368,1.039816695
12_1000,230.938,720,1000,12,34,16.3368,0.922850215
12_1000,227.292,716.042,1000,12,36,16.3368,1.076272828
12_1000,224.792,713.417,1000,12,38,16.3368,0.725
12_1000,221.333,709,1000,12,40,16.3368,1.122044028
12_1000,218.083,705.625,1000,12,42,16.3368,0.937083241
12_1000,214.375,700.917,1000,12,44,16.3368,1.19857462
12_1000,211.292,698.25,1000,12,46,16.3368,0.815298179
12_1000,208.625,695.917,1000,12,48,16.3368,0.708682665
12_1000,204.875,693.75,1000,12,50,16.3368,0.866219118
12_1000,199.208,691.125,1000,12,52,16.3368,1.249087891
12_1000,195.125,689.042,1000,12,54,16.3368,0.916728488
12_1000,192.292,687.042,1000,12,56,16.3368,0.693567271
12_1000,188.792,684.25,1000,12,58,16.3368,0.895438753
12_1000,185.042,682.417,1000,12,60,16.3368,0.834802707
12_1000,179.875,679.042,1000,12,62,16.3368,1.234317852
12_1000,176.625,676.167,1000,12,64,16.3368,0.867827748
12_1000,174.583,672.542,1000,12,66,16.3368,0.832115112
12_1000,171.875,669.625,1000,12,68,16.3368,0.796044044
12_1000,166.958,665.208,1000,12,70,16.3368,1.321919483
12_1000,163.958,662,1000,12,72,16.3368,0.878436429
12_1000,162,658.083,1000,12,74,16.3368,0.87582311
12_1000,160.375,652.875,1000,12,76,16.3368,1.091125822
12_1000,158.792,648.042,1000,12,78,16.3368,1.017128861
12_1000,155.792,644.167,1000,12,80,16.3368,0.980114789
12_1000,152.708,640.167,1000,12,82,16.3368,1.010169412
12_1000,149.292,636,1000,12,84,16.3368,1.077644561
12_1000,145.625,632.042,1000,12,86,16.3368,1.079122848
12_1000,143.333,629.125,1000,12,88,16.3368,0.741947518
12_1000,141.083,624.542,1000,12,90,16.3368,1.021105068
12_1000,138.125,619.917,1000,12,92,16.3368,1.098005264
12_1000,135,616.042,1000,12,94,16.3368,0.995615388
12_1000,131.833,613.125,1000,12,96,16.3368,0.861133625
12_1000,128.125,609.125,1000,12,98,16.3368,1.090857718
12_1000,124.917,605.792,1000,12,100,16.3368,0.925205988
12_1000,122,602.375,1000,12,102,16.3368,0.898549453
12_1000,119.5,598.208,1000,12,104,16.3368,0.971882483
12_1000,118.125,592.958,1000,12,106,16.3368,1.085414667
12_1000,117.167,588.792,1000,12,108,16.3368,0.85494608
12_1000,115.042,583.917,1000,12,110,16.3368,1.063602369
12_1000,113.125,580.75,1000,12,112,16.3368,0.740399298
12_1000,111.167,575.542,1000,12,114,16.3368,1.112780805
12_1000,108.583,572.417,1000,12,116,16.3368,0.810991517
12_1000,105.708,566.125,1000,12,118,16.3368,1.383544564
12_1000,103.042,560.792,1000,12,120,16.3368,1.192450334
12_1000,100.667,557,1000,12,122,16.3368,0.894871812
12_1000,99.375,552.333,1000,12,124,16.3368,0.968507161
12_1000,97.042,549.083,1000,12,126,16.3368,0.800134714
12_1000,95.75,546.042,1000,12,128,16.3368,0.660816011
12_1000,95.792,539.542,1000,12,130,16.3368,1.300027138
12_1000,93.917,534.833,1000,12,132,16.3368,1.013712109
12_1000,93,531.167,1000,12,134,16.3368,0.755789521
12_1000,91.125,525.875,1000,12,136,16.3368,1.122869342
12_1000,89.625,520.875,1000,12,138,16.3368,1.044030651
12_1000,90.125,515.688,1000,12,140,16.3368,1.042208597
12_1000,89.812,511.125,1000,12,142,16.3368,0.914744511
12_1000,89.188,506.312,1000,12,144,16.3368,0.970656376
12_1000,88.562,501.062,1000,12,146,16.3368,1.05743796
12_1000,88.125,496.5,1000,12,148,16.3368,0.916576522
12_1000,87.875,492.062,1000,12,150,16.3368,0.889007177
12_1000,88,487.125,1000,12,152,16.3368,0.987716437
12_1000,87.167,481.958,1000,12,154,16.3368,1.046743101
12_1000,86.667,477.917,1000,12,156,16.3368,0.814363089
12_1000,85.708,473.625,1000,12,158,16.3368,0.879566825
12_1000,83.708,469.083,1000,12,160,16.3368,0.99256766
12_1000,82.917,464.125,1000,12,162,16.3368,1.004140329
12_1000,82.875,459.375,1000,12,164,16.3368,0.950037136
12_1000,80.625,453.938,1000,12,166,16.3368,1.176834211
12_1000,80.062,450.25,1000,12,168,16.3368,0.746145107
12_1000,79.25,445.062,1000,12,170,16.3368,1.050232127
12_1000,79.917,441.917,1000,12,172,16.3368,0.642990327
12_1000,79,436.417,1000,12,174,16.3368,1.115184092
12_1000,78.75,432,1000,12,176,16.3368,0.884813856
12_1000,80.75,427.25,1000,12,178,16.3368,1.030776406
12_1000,81.167,423.583,1000,12,180,16.3368,0.738126764
12_1000,78.917,419,1000,12,182,16.3368,1.021105068
12_1000,78,413.625,1000,12,184,16.3368,1.090532237
12_1000,78,409.125,1000,12,186,16.3368,0.9
12_1000,77.042,404.125,1000,12,188,16.3368,1.018189845
12_1000,77.083,398.25,1000,12,190,16.3368,1.175028612
12_1000,77.458,394.25,1000,12,192,16.3368,0.803507934
12_1000,77.542,388.25,1000,12,194,16.3368,1.200117594
12_1000,77.333,383.292,1000,12,196,16.3368,0.99248063
12_1000,76.708,379.042,1000,12,198,16.3368,0.859142014
12_1000,74.5,374.083,1000,12,200,16.3368,1.085669287
13_1000,821.167,581.667,1000,13,2,8.3352,0
13_1000,814.5,581.667,1000,13,4,8.3352,1.3334
13_1000,808.667,586.083,1000,13,6,8.3352,1.463214885
13_1000,803.833,588.083,1000,13,8,8.3352,1.046280192
13_1000,800.083,588.833,1000,13,10,8.3352,0.764852927
13_1000,795.25,591,1000,13,12,8.3352,1.059316346
13_1000,791.25,593.417,1000,13,14,8.3352,0.934706136
13_1000,787.083,594.917,1000,13,16,8.3352,0.88575141
13_1000,783.083,597.417,1000,13,18,8.3352,0.943398113
13_1000,780.083,599,1000,13,20,8.3352,0.678406633
13_1000,775.083,602.667,1000,13,22,8.3352,1.240111108
13_1000,771.333,604,1000,13,24,8.3352,0.795974598
13_1000,767.083,604.75,1000,13,26,8.3352,0.863133825
13_1000,762.917,607.167,1000,13,28,8.3352,0.96327452
13_1000,758.833,609.5,1000,13,30,8.3352,0.940679435
13_1000,755.062,613.062,1000,13,32,8.3352,1.037463927
13_1000,750.875,614.688,1000,13,34,8.3352,0.898328336
13_1000,747.312,616.812,1000,13,36,8.3352,0.829610632
13_1000,745.188,619.688,1000,13,38,8.3352,0.715059494
13_1000,741.625,623.25,1000,13,40,8.3352,1.007627173
13_1000,738.812,628.125,1000,13,42,8.3352,1.125674802
13_1000,734.75,629.562,1000,13,44,8.3352,0.861738081
13_1000,732.5,630.938,1000,13,46,8.3352,0.527479895
13_1000,728.938,634,1000,13,48,8.3352,0.939440003
13_1000,724.062,636.688,1000,13,50,8.3352,1.113565804
13_1000,720.062,640.938,1000,13,52,8.3352,1.167261753
13_1000,717.062,643.938,1000,13,54,8.3352,0.848528137
13_1000,713.125,645.938,1000,13,56,8.3352,0.883175385
13_1000,710.875,652.875,1000,13,58,8.3352,1.458553653
13_1000,710.25,655.875,1000,13,60,8.3352,0.612882534
13_1000,706.875,659,1000,13,62,8.3352,0.919918475
13_1000,701.25,661.125,1000,13,64,8.3352,1.202601347
13_1000,699.375,665.375,1000,13,66,8.3352,0.929045209
13_1000,696.25,671.125,1000,13,68,8.3352,1.308864011
13_1000,694.667,674.125,1000,13,70,8.3352,0.678406633
13_1000,691.292,677.958,1000,13,72,8.3352,1.021420854
13_1000,688.958,681.25,1000,13,74,8.3352,0.80708909
13_1000,684.917,686.208,1000,13,76,8.3352,1.279241103
13_1000,681.75,689.25,1000,13,78,8.3352,0.878263127
13_1000,678.75,693.188,1000,13,80,8.3352,0.990107954
13_1000,675.25,698.375,1000,13,82,8.3352,1.251478629
13_1000,672.375,700.312,1000,13,84,8.3352,0.693328032
13_1000,668.875,703.625,1000,13,86,8.3352,0.963866568
13_1000,665.333,707.083,1000,13,88,8.3352,0.990020767
13_1000,661.417,708.333,1000,13,90,8.3352,0.822132739
13_1000,655.833,710.833,1000,13,92,8.3352,1.223618503
13_1000,652,714,1000,13,94,8.3352,0.994419992
13_1000,647.75,715.583,1000,13,96,8.3352,0.907047716
13_1000,643.083,715.75,1000,13,98,8.3352,0.933997388
13_1000,637.917,717.5,1000,13,100,8.3352,1.090872238
13_1000,633.5,718,1000,13,102,8.3352,0.889041934
13_1000,628.917,717.5,1000,13,104,8.3352,0.922038806
13_1000,623.917,717.917,1000,13,106,8.3352,1.003471753
13_1000,619.917,718.417,1000,13,108,8.3352,0.806225775
13_1000,614.833,718.083,1000,13,110,8.3352,1.018991894
13_1000,610.083,719.25,1000,13,112,8.3352,0.978251277
13_1000,605,719.75,1000,13,114,8.3352,1.021506515
13_1000,600.083,722.667,1000,13,116,8.3352,1.143429543
13_1000,594.083,723.5,1000,13,118,8.3352,1.21150962
13_1000,588.5,725.333,1000,13,120,8.3352,1.175240877
13_1000,584.917,727,1000,13,122,8.3352,0.790361386
13_1000,580.25,728.167,1000,13,124,8.3352,0.962138826
13_1000,575,729.417,1000,13,126,8.3352,1.079351657
13_1000,568.917,729.583,1000,13,128,8.3352,1.217052916
13_1000,563.333,729.75,1000,13,130,8.3352,1.117299333
13_1000,559.167,730.417,1000,13,132,8.3352,0.843811472
13_1000,556,732.125,1000,13,134,8.3352,0.71964305
13_1000,551.25,735.875,1000,13,136,8.3352,1.210371844
13_1000,548.583,739.167,1000,13,138,8.3352,0.847352418
13_1000,543.917,741.083,1000,13,140,8.3352,1.008813402
13_1000,541.167,743.083,1000,13,142,8.3352,0.680073525
13_1000,536.083,744.417,1000,13,144,8.3352,1.051220472
13_1000,532.417,747.333,1000,13,146,8.3352,0.936858837
13_1000,528,751.333,1000,13,148,8.3352,1.191803491
13_1000,525.667,754.667,1000,13,150,8.3352,0.813841385
13_1000,522.75,756.917,1000,13,152,8.3352,0.736787323
13_1000,519.083,760.75,1000,13,154,8.3352,1.06091994
13_1000,516.333,766.583,1000,13,156,8.3352,1.289750193
13_1000,515.083,770.5,1000,13,158,8.3352,0.82232327
13_1000,510.083,772.417,1000,13,160,8.3352,1.070978786
13_1000,506.667,776.25,1000,13,162,8.3352,1.026858218
13_1000,505,779.417,1000,13,164,8.3352,0.715787063
13_1000,503,783,1000,13,166,8.3352,0.820679938
13_1000,500.083,787.417,1000,13,168,8.3352,1.058655336
13_1000,497.333,790.583,1000,13,170,8.3352,0.838714636
13_1000,493.25,794,1000,13,172,8.3352,1.064833846
13_1000,491.167,800,1000,13,174,8.3352,1.270258068
13_1000,488.75,806.083,1000,13,176,8.3352,1.309118451
13_1000,487.833,810.917,1000,13,178,8.3352,0.984041564
13_1000,486.333,815.083,1000,13,180,8.3352,0.885563233
13_1000,484.5,819.167,1000,13,182,8.3352,0.895297604
13_1000,485.583,823.083,1000,13,184,8.3352,0.812599409
13_1000,484.917,826.75,1000,13,186,8.3352,0.745397746
13_1000,484.75,832.25,1000,13,188,8.3352,1.100506956
13_1000,486.417,837.083,1000,13,190,8.3352,1.022482821
13_1000,486.333,842,1000,13,192,8.3352,0.983543492
13_1000,486.75,846.167,1000,13,194,8.3352,0.837562607
13_1000,486.583,853.083,1000,13,196,8.3352,1.383603195
13_1000,486,855.917,1000,13,198,8.3352,0.57866899
13_1000,484.75,861,1000,13,200,8.3352,1.046888514
14_1000,617,437.917,1000,14,2,4.7202,0
14_1000,613.083,437.542,1000,14,4,4.7202,0.786981931
14_1000,608.208,436.292,1000,14,6,4.7202,1.006541107
14_1000,605,435.5,1000,14,8,4.7202,0.660863919
14_1000,601.042,434.083,1000,14,10,4.7202,0.84080088
14_1000,595.208,432.833,1000,14,12,4.7202,1.193282129
14_1000,591,431.458,1000,14,14,4.7202,0.885390061
14_1000,586,428.583,1000,14,16,4.7202,1.1535272
14_1000,581.875,427,1000,14,18,4.7202,0.883663148
14_1000,579.167,426.833,1000,14,20,4.7202,0.542628897
14_1000,573.125,425.75,1000,14,22,4.7202,1.227658796
